Symbol,Quantity,Opening Date,Opening Price $,Opening Net Amount $,Type,Closing Date,Closing Price $,Closing Net Amount $,Realized Gain $,Term,
ROKU Jul 10 '20 $140 Call,6,07/09/2020,4.40,2643.10,S,07/09/2020,4.30,2576.83,-66.27,Short,
ROKU Jul 10 '20 $150 Call,10,07/09/2020,1.54,1545.16,S,07/09/2020,1.73,1724.78,179.61,Short,
ROKU Jul 10 '20 $150 Call,10,07/09/2020,1.54,1545.16,S,07/09/2020,1.85,1844.78,299.61,Short,
ROKU Jul 17 '20 $160 Call,10,07/10/2020,6.00,6005.16,S,07/10/2020,6.16,6154.68,149.52,Short,
ROKU Jul 17 '20 $160 Call,1,07/10/2020,5.90,590.52,S,07/10/2020,6.20,619.47,28.95,Short,
ROKU Jul 17 '20 $160 Call,9,07/10/2020,6.00,5404.65,S,07/10/2020,6.20,5575.21,170.56,Short,
ROKU Jul 17 '20 $160 Call,3,07/10/2020,5.95,1786.55,S,07/13/2020,8.25,2473.39,686.84,Short,
ROKU Jul 17 '20 $160 Call,11,07/10/2020,5.95,6550.68,S,07/13/2020,8.25,9069.10,2518.42,Short,
ROKU Jul 17 '20 $160 Call,6,07/10/2020,5.95,3573.10,S,07/13/2020,8.25,4946.78,1373.68,Short,
ROKU Jul 17 '20 $160 Call,3,07/10/2020,5.45,1636.55,S,07/13/2020,9.90,2968.38,1331.83,Short,
ROKU Jul 17 '20 $160 Call,6,07/10/2020,5.44,3267.10,S,07/13/2020,9.90,5936.76,2669.66,Short,
ROKU Jul 17 '20 $160 Call,1,07/10/2020,5.44,544.52,S,07/13/2020,9.90,989.46,444.94,Short,
ROKU Jul 17 '20 $160 Call,8,07/10/2020,4.14,3316.13,S,07/13/2020,9.47,7571.69,4255.55,Short,
ROKU Jul 17 '20 $160 Call,2,07/10/2020,4.14,829.03,S,07/13/2020,9.48,1894.92,1065.89,Short,
ROKU Jul 17 '20 $160 Call,10,07/14/2020,2.49,2495.16,S,07/15/2020,3.13,3124.75,629.58,Short,
ROKU Jul 17 '20 $160 Call,10,07/15/2020,2.95,2955.16,S,07/16/2020,1.15,1144.79,-1810.37,Short,
ROKU Jul 17 '20 $160 Call,10,07/16/2020,1.40,1405.16,OX,07/18/2020,0.00,0.00,-1405.16,Short,
ROKU Jul 17 '20 $175 Call,20,07/13/2020,4.00,8010.33,S,07/13/2020,1.94,3869.55,-4140.78,Short,
ROKU Jul 24 '20 $160 Call,5,07/20/2020,2.23,1117.58,S,07/21/2020,4.57,2282.36,1164.78,Short,
ROKU Jul 24 '20 $160 Call,5,07/20/2020,2.23,1117.58,S,07/21/2020,2.27,1132.38,14.80,Short,
ROKU Jul 24 '20 $160 Call,5,07/21/2020,2.29,1147.58,OX,07/25/2020,0.00,0.00,-1147.58,Short,
ROKU Jul 24 '20 $160 Call,5,07/23/2020,1.77,887.58,OX,07/25/2020,0.00,0.00,-887.58,Short,
ROKU Jul 31 '20 $160 Call,10,07/23/2020,2.72,2725.16,S,07/23/2020,2.65,2644.76,-80.41,Short,
ROKU Jul 31 '20 $160 Call,1,07/23/2020,3.58,358.52,S,07/23/2020,3.70,369.47,10.96,Short,
ROKU Jul 31 '20 $160 Call,8,07/23/2020,3.58,2868.13,S,07/23/2020,3.70,2955.79,87.66,Short,
ROKU Jul 31 '20 $160 Call,1,07/23/2020,3.59,359.52,S,07/23/2020,3.70,369.47,9.96,Short,
ROKU Jul 31 '20 $160 Call,5,07/24/2020,2.72,1362.58,S,07/27/2020,3.15,1572.37,209.79,Short,
ROKU Jul 31 '20 $160 Call,5,07/24/2020,2.72,1362.58,S,07/27/2020,3.00,1497.37,134.79,Short,
ROKU Jul 31 '20 $160 Call,5,07/28/2020,2.50,1252.58,S,07/28/2020,1.57,782.39,-470.19,Short,
ROKU Jul 31 '20 $160 Call,5,07/29/2020,1.06,532.58,S,07/29/2020,1.40,697.39,164.81,Short,
ROKU Jul 31 '20 $160 Call,5,07/29/2020,1.06,532.58,S,07/29/2020,1.42,707.39,174.81,Short,
ROKU Jul 31 '20 $160 Call,3,07/30/2020,0.68,205.55,OX,08/01/2020,0.00,0.00,-205.55,Short,
ROKU Jul 31 '20 $160 Call,7,07/30/2020,0.69,486.61,OX,08/01/2020,0.00,0.00,-486.61,Short,
ROKU Jul 31 '20 $160 Call,10,07/31/2020,0.25,255.16,OX,08/01/2020,0.00,0.00,-255.16,Short,
ROKU Jul 31 '20 $160 Call,10,07/31/2020,0.42,425.16,OX,08/01/2020,0.00,0.00,-425.16,Short,
ROKU Jul 31 '20 $160 Call,30,07/31/2020,0.09,285.49,OX,08/01/2020,0.00,0.00,-285.49,Short,
ROKU Aug 07 '20 $170 Call,20,08/06/2020,0.72,1450.28,OX,08/08/2020,0.00,0.00,-1450.28,Short,
ROKU Aug 07 '20 $170 Call,10,08/06/2020,0.60,605.14,OX,08/08/2020,0.00,0.00,-605.14,Short,
ROKU Aug 07 '20 $170 Call,30,08/07/2020,0.19,585.42,OX,08/08/2020,0.00,0.00,-585.42,Short,
ROKU Aug 14 '20 $180 Call,5,07/31/2020,3.77,1887.58,S,08/03/2020,6.02,3007.34,1119.76,Short,
ROKU Aug 14 '20 $180 Call,5,07/31/2020,3.77,1887.58,S,08/04/2020,6.90,3447.34,1559.76,Short,
ROKU Aug 14 '20 $200 Call,1,08/04/2020,2.90,290.51,S,08/05/2020,1.86,185.48,-105.03,Short,
ROKU Aug 14 '20 $200 Call,1,08/04/2020,2.90,290.51,S,08/05/2020,1.86,185.48,-105.03,Short,
ROKU Aug 14 '20 $200 Call,1,08/04/2020,2.90,290.51,S,08/05/2020,1.86,185.48,-105.03,Short,
ROKU Aug 14 '20 $200 Call,1,08/04/2020,2.90,290.51,S,08/05/2020,1.86,185.48,-105.03,Short,
ROKU Aug 14 '20 $200 Call,1,08/04/2020,2.90,290.51,OX,08/15/2020,0.00,0.00,-290.51,Short,
ROKU Aug 14 '20 $200 Call,3,08/04/2020,2.75,826.54,OX,08/15/2020,0.00,0.00,-826.54,Short,
ROKU Aug 14 '20 $200 Call,4,08/05/2020,2.10,842.06,OX,08/15/2020,0.00,0.00,-842.06,Short,
ROKU Aug 21 '20 $170 Call,10,08/12/2020,1.26,1265.14,OX,08/22/2020,0.00,0.00,-1265.14,Short,
ROKU Aug 28 '20 $170 Call,8,08/26/2020,2.36,1892.11,S,08/26/2020,2.68,2139.83,247.71,Short,
ROKU Aug 28 '20 $170 Call,2,08/26/2020,2.37,475.03,S,08/26/2020,2.68,534.96,59.93,Short,
ROKU Aug 28 '20 $170 Call,10,08/26/2020,1.38,1385.14,S,08/27/2020,0.45,444.83,-940.31,Short,
ROKU Aug 28 '20 $170 Call,5,08/26/2020,1.38,692.57,S,08/28/2020,2.00,997.40,304.83,Short,
ROKU Aug 28 '20 $170 Call,5,08/27/2020,0.38,192.57,S,08/28/2020,2.00,997.40,804.83,Short,
ROKU Aug 28 '20 $170 Call,4,08/27/2020,0.38,154.06,S,08/28/2020,3.70,1477.90,1323.85,Short,
ROKU Aug 28 '20 $170 Call,1,08/27/2020,0.38,38.51,S,08/28/2020,3.70,369.48,330.96,Short,
ROKU Aug 28 '20 $170 Call,4,08/27/2020,0.38,154.06,S,08/28/2020,3.70,1477.90,1323.85,Short,
ROKU Aug 28 '20 $170 Call,1,08/27/2020,0.38,38.51,S,08/28/2020,3.70,369.48,330.96,Short,
ROKU Aug 28 '20 $175 Call,3,08/28/2020,2.37,712.54,S,08/28/2020,3.40,1018.43,305.89,Short,
ROKU Aug 28 '20 $175 Call,7,08/28/2020,2.37,1662.60,S,08/28/2020,3.00,2096.34,433.74,Short,
ROKU,500,01/08/2020,134.80,67400.00,S,01/13/2020,133.40,66698.54,-701.46,Short,
ROKU,1000,01/10/2020,130.12,130120.00,S,01/13/2020,133.40,133397.08,3277.08,Short,
ROKU,200,02/03/2020,128.21,25641.90,S,02/11/2020,140.80,28158.43,2516.53,Short,
ROKU,1300,02/03/2020,128.20,166660.00,S,02/11/2020,140.80,183029.81,16369.81,Short,
ROKU,1400,02/11/2020,136.13,190586.34,S,02/12/2020,140.13,196174.96,5588.63,Short,
ROKU,100,02/11/2020,136.17,13617.00,S,02/12/2020,140.13,14012.50,395.50,Short,
ROKU,500,02/12/2020,139.21,69605.00,S,02/13/2020,140.36,70180.59,575.59,Short,
ROKU,1000,02/12/2020,139.23,139232.00,S,02/13/2020,140.36,140361.18,1129.18,Short,
ROKU,1500,02/14/2020,143.61,215413.05,S,03/11/2020,90.09,135133.33,-80279.72,Short,
ROKU,300,06/08/2020,105.50,31650.00,S,06/08/2020,112.05,33615.21,1965.21,Short,
ROKU,200,06/08/2020,105.50,21099.98,S,06/08/2020,112.05,22410.14,1310.16,Short,
ROKU,100,07/30/2020,153.80,15380.00,S,07/30/2020,151.74,15173.65,-206.35,Short,
ROKU,122,07/30/2020,153.80,18763.60,S,07/30/2020,151.75,18513.06,-250.54,Short,
ROKU,278,07/30/2020,153.80,42756.40,S,07/30/2020,151.80,42199.43,-556.97,Short,
ROKU,1000,07/30/2020,153.44,153440.00,S,07/30/2020,153.17,153169.89,-270.11,Short,
SDOW Apr 17 '20 $48 Call,20,04/07/2020,1.80,3610.33,OX,04/18/2020,0.00,0.00,-3610.33,Short,
SDOW,700,03/13/2020,68.44,47911.15,S,03/13/2020,72.79,50952.98,3041.83,Short,
SDOW,1000,04/08/2020,37.74,37739.00,S,04/13/2020,38.28,38281.03,542.03,Short,
SDOW,1000,05/12/2020,31.38,31375.00,S,05/12/2020,33.47,33472.94,2097.94,Short,
SDOW,1000,05/11/2020,32.16,32163.50,S,05/12/2020,33.54,33542.93,1379.43,Short,
SDOW,1000,05/11/2020,32.16,32163.50,S,05/12/2020,33.54,33539.10,1375.60,Short,
SDOW,986,05/13/2020,33.59,33119.74,S,05/13/2020,35.99,35488.68,2368.94,Short,
SDOW,14,05/13/2020,33.58,470.12,S,05/13/2020,35.99,503.90,33.78,Short,
SDOW,1000,05/13/2020,33.59,33590.00,S,05/13/2020,35.96,35959.38,2369.38,Short,
SDOW,2500,05/18/2020,31.38,78449.75,S,05/19/2020,31.36,78397.96,-51.80,Short,
SDOW,213,06/03/2020,23.98,5106.80,S,06/04/2020,24.00,5112.07,5.26,Short,
SDOW,787,06/03/2020,23.98,18868.80,S,06/04/2020,24.00,18891.40,22.61,Short,
SE,2000,12/24/2019,38.99,77980.00,S,01/22/2020,44.20,88400.93,10420.93,Short,
SFIX Sep 18 '20 $25 Call,20,05/12/2020,1.45,2910.33,S,05/15/2020,2.00,3989.54,1079.22,Short,
SFIX,1000,05/12/2020,19.00,18998.90,S,05/12/2020,18.67,18669.46,-329.44,Short,
SHOP Mar 13 '20 $500 Call,10,02/28/2020,5.43,5435.16,S,03/04/2020,22.00,21994.33,16559.17,Short,
SHOP Mar 20 '20 $535 Call,10,03/05/2020,10.74,10745.16,S,03/05/2020,12.76,12754.53,2009.37,Short,
SHOP Mar 20 '20 $535 Call,10,03/05/2020,12.34,12345.16,S,03/05/2020,15.40,15394.48,3049.31,Short,
SHOP Mar 20 '20 $535 Call,10,03/05/2020,13.30,13305.16,S,03/11/2020,1.00,994.79,-12310.37,Short,
SHOP Mar 20 '20 $535 Call,5,03/06/2020,8.60,4302.58,S,03/11/2020,1.00,497.40,-3805.19,Short,
SHOP Mar 20 '20 $535 Call,15,03/10/2020,0.90,1357.75,S,03/11/2020,1.00,1492.19,134.44,Short,
SHOP Apr 17 '20 $330 Put,10,03/24/2020,10.00,10005.16,S,03/24/2020,10.00,9994.60,-10.57,Short,
SHOP Apr 17 '20 $380 Put,5,03/26/2020,13.50,6752.58,OX,04/18/2020,0.00,0.00,-6752.58,Short,
SHOP Apr 17 '20 $380 Put,5,04/08/2020,6.80,3402.58,OX,04/18/2020,0.00,0.00,-3402.58,Short,
SHOP Apr 24 '20 $420 Put,10,04/16/2020,2.50,2505.16,OX,04/25/2020,0.00,0.00,-2505.16,Short,
SHOP May 08 '20 $450 Put,5,04/21/2020,11.00,5502.58,OX,05/09/2020,0.00,0.00,-5502.58,Short,
SHOP May 08 '20 $450 Put,1,04/27/2020,2.25,225.52,OX,05/09/2020,0.00,0.00,-225.52,Short,
SHOP May 08 '20 $450 Put,3,04/27/2020,2.35,706.55,OX,05/09/2020,0.00,0.00,-706.55,Short,
SHOP May 08 '20 $450 Put,1,04/27/2020,2.40,240.52,OX,05/09/2020,0.00,0.00,-240.52,Short,
SHOP May 29 '20 $820 Call,10,05/27/2020,1.50,1505.16,S,05/27/2020,1.45,1444.78,-60.38,Short,
SHOP Jun 05 '20 $800 Call,1,06/02/2020,11.00,1100.52,S,06/02/2020,11.20,1119.46,18.94,Short,
SHOP Jun 05 '20 $800 Call,4,06/02/2020,11.27,4510.07,S,06/02/2020,11.20,4477.83,-32.24,Short,
SHOP Jun 19 '20 $850 Call,3,06/15/2020,7.20,2161.55,S,06/15/2020,7.80,2338.39,176.84,Short,
SHOP Jun 19 '20 $850 Call,7,06/15/2020,7.20,5043.61,S,06/15/2020,7.80,5456.25,412.64,Short,
SHOP Jun 19 '20 $850 Call,10,06/15/2020,11.30,11305.16,S,06/15/2020,11.40,11394.56,89.40,Short,
SHOP Jun 19 '20 $850 Call,5,06/17/2020,10.00,5002.58,S,06/17/2020,7.20,3597.33,-1405.25,Short,
SHOP Jun 19 '20 $850 Call,4,06/17/2020,4.20,1682.07,S,06/18/2020,15.00,5997.79,4315.73,Short,
SHOP Jun 19 '20 $850 Call,1,06/17/2020,4.20,420.52,S,06/18/2020,15.00,1499.45,1078.93,Short,
SHOP Jun 19 '20 $880 Call,10,06/18/2020,7.00,7005.16,S,06/18/2020,5.53,5524.69,-1480.47,Short,
SHOP Jul 24 '20 $980 Call,1,07/17/2020,17.61,1761.52,S,07/20/2020,31.00,3099.41,1337.90,Short,
SHOP Jul 24 '20 $1000 Call,1,07/20/2020,27.97,2797.52,S,07/20/2020,31.00,3099.41,301.90,Short,
SHOP Jul 24 '20 $1000 Call,1,07/20/2020,28.26,2826.52,S,07/20/2020,29.00,2899.42,72.90,Short,
SHOP Jul 24 '20 $1025 Call,1,07/21/2020,16.00,1600.52,S,07/21/2020,13.08,1307.45,-293.06,Short,
SHOP Jul 24 '20 $1025 Call,1,07/21/2020,12.00,1200.52,OX,07/25/2020,0.00,0.00,-1200.52,Short,
SHOP Jul 24 '20 $1025 Call,1,07/23/2020,3.30,330.52,OX,07/25/2020,0.00,0.00,-330.52,Short,
SHOP Jul 31 '20 $1000 Call,1,07/27/2020,31.00,3100.52,S,07/27/2020,33.64,3363.41,262.89,Short,
SHOP Jul 31 '20 $1100 Call,1,07/29/2020,14.90,1490.52,S,07/29/2020,20.50,2049.44,558.92,Short,
SHOP Jul 31 '20 $1100 Call,3,07/30/2020,2.70,811.55,OX,08/01/2020,0.00,0.00,-811.55,Short,
SHOP Jul 31 '20 $1100 Call,3,07/31/2020,1.64,493.55,OX,08/01/2020,0.00,0.00,-493.55,Short,
SHOP Jul 31 '20 $1100 Call,4,07/31/2020,1.41,566.07,OX,08/01/2020,0.00,0.00,-566.07,Short,
SHOP Jul 31 '20 $1150 Call,1,07/29/2020,6.50,650.52,OX,08/01/2020,0.00,0.00,-650.52,Short,
SHOP Jul 31 '20 $1150 Call,2,07/30/2020,1.20,241.03,OX,08/01/2020,0.00,0.00,-241.03,Short,
SHOP Oct 16 '20 $1150 Call,5,10/13/2020,5.20,2602.57,S,10/13/2020,5.40,2697.36,94.79,Short,
SHOP Oct 16 '20 $1160 Call,5,10/12/2020,5.90,2952.57,S,10/12/2020,6.70,3347.35,394.78,Short,
SHOP Oct 16 '20 $1160 Call,5,10/12/2020,7.02,3512.57,S,10/12/2020,5.90,2947.36,-565.21,Short,
SHOP Oct 23 '20 $1150 Call,8,10/19/2020,5.60,4484.11,OX,10/25/2020,0.00,0.00,-4484.11,Short,
SHOP Oct 23 '20 $1150 Call,2,10/19/2020,3.60,721.03,OX,10/25/2020,0.00,0.00,-721.03,Short,
SHOP Oct 30 '20 $1150 Call,3,10/23/2020,6.95,2086.54,S,10/27/2020,12.50,3748.37,1661.83,Short,
SMAR,200,02/05/2020,48.80,9760.00,S,02/27/2020,46.33,9265.77,-494.23,Short,
SMAR,800,02/05/2020,48.80,39040.00,S,03/11/2020,38.34,30671.30,-8368.70,Short,
SNAP Jul 10 '20 $24 Call,4,06/29/2020,0.54,218.07,S,06/30/2020,0.57,225.92,7.86,Short,
SNAP Jul 10 '20 $24 Call,36,06/29/2020,0.54,1962.59,S,06/30/2020,0.57,2033.29,70.70,Short,
SNAP Jul 17 '20 $20 Call,11,06/01/2020,1.00,1105.68,S,06/01/2020,1.17,1281.27,175.59,Short,
SNAP Jul 17 '20 $20 Call,19,06/01/2020,1.00,1909.81,S,06/01/2020,1.17,2213.10,303.29,Short,
SNAP Aug 07 '20 $22 Call,40,08/06/2020,0.27,1100.56,OX,08/08/2020,0.00,0.00,-1100.56,Short,
SNAP Aug 07 '20 $22 Call,20,08/07/2020,0.16,330.28,OX,08/08/2020,0.00,0.00,-330.28,Short,
SNAP Aug 07 '20 $23 Call,50,08/03/2020,0.17,875.82,S,08/04/2020,0.14,674.19,-201.63,Short,
SNAP Aug 07 '20 $23 Call,50,08/04/2020,0.16,825.70,OX,08/08/2020,0.00,0.00,-825.70,Short,
SNAP Aug 07 '20 $23 Call,25,08/07/2020,0.03,87.85,OX,08/08/2020,0.00,0.00,-87.85,Short,
SNAP Aug 14 '20 $24 Call,100,08/11/2020,0.13,1351.39,OX,08/15/2020,0.00,0.00,-1351.39,Short,
SNAP,1000,07/01/2020,24.05,24053.10,S,07/01/2020,23.85,23853.75,-199.35,Short,
SNAP,3000,08/31/2020,22.83,68487.00,S,09/02/2020,22.71,68128.10,-358.90,Short,
SNAP,1000,09/21/2020,23.96,23955.00,S,09/22/2020,24.60,24599.31,644.31,Short,
SOLO Jul 17 '20 $4 Call,25,07/14/2020,0.45,1137.91,S,07/14/2020,0.33,812.02,-325.89,Short,
SOLO Jul 17 '20 $4 Call,25,07/14/2020,0.45,1137.91,S,07/14/2020,0.40,987.02,-150.89,Short,
SONO Jun 19 '20 $12.50 Call,4,05/21/2020,1.00,402.07,S,06/17/2020,0.95,377.92,-24.15,Short,
SONO Jun 19 '20 $12.50 Call,6,05/21/2020,1.00,603.10,S,06/17/2020,0.95,566.88,-36.22,Short,
SONO Jul 17 '20 $17.50 Call,50,07/16/2020,0.10,525.82,S,07/16/2020,0.25,1224.05,698.23,Short,
SONO Jul 17 '20 $17.50 Call,5,07/16/2020,0.10,52.58,S,07/16/2020,0.25,122.41,69.82,Short,
SONO Jul 17 '20 $17.50 Call,35,07/16/2020,0.10,368.07,S,07/16/2020,0.25,856.84,488.76,Short,
SONO Jul 17 '20 $17.50 Call,5,07/16/2020,0.10,52.58,S,07/16/2020,0.25,122.41,69.82,Short,
SONO Jul 17 '20 $17.50 Call,5,07/16/2020,0.10,52.58,S,07/16/2020,0.25,122.41,69.82,Short,
SONO,1184,02/20/2020,13.61,16114.24,S,02/28/2020,10.94,12947.08,-3167.16,Short,
SONO,100,02/20/2020,13.62,1362.00,S,02/28/2020,10.94,1093.50,-268.50,Short,
SONO,100,02/20/2020,13.62,1362.50,S,02/28/2020,10.94,1093.50,-269.00,Short,
SONO,100,02/20/2020,13.63,1362.65,S,02/28/2020,10.94,1093.50,-269.15,Short,
SONO,516,02/20/2020,13.63,7034.63,S,02/28/2020,10.94,5642.48,-1392.15,Short,
SONO,3000,02/20/2020,13.63,40899.00,S,03/02/2020,11.44,34318.87,-6580.13,Short,
SPCE,2000,10/05/2020,21.19,42380.00,S,10/06/2020,21.95,43898.77,1518.77,Short,
SPCE,2000,10/08/2020,22.28,44559.80,S,10/20/2020,23.03,46058.74,1498.94,Short,
SPOT Jun 19 '20 $210 Call,9,06/10/2020,2.95,2659.65,S,06/18/2020,7.50,6745.19,4085.54,Short,
SPOT Jun 19 '20 $210 Call,1,06/10/2020,2.95,295.52,S,06/18/2020,7.50,749.47,453.95,Short,
SPOT Jun 19 '20 $220 Call,1,06/18/2020,3.72,372.52,S,06/18/2020,3.70,369.47,-3.04,Short,
SPOT Jun 19 '20 $220 Call,9,06/18/2020,3.72,3352.65,S,06/18/2020,3.80,3415.26,62.61,Short,
SPY Mar 04 '20 $308 Call,10,03/04/2020,0.87,875.16,S,03/04/2020,0.93,924.80,49.63,Short,
SPY Mar 04 '20 $308 Call,10,03/04/2020,0.75,755.16,S,03/04/2020,0.93,924.80,169.63,Short,
SPY Mar 04 '20 $310 Call,10,03/04/2020,1.42,1425.16,S,03/04/2020,1.99,1984.77,559.61,Short,
SPY Mar 04 '20 $310 Call,20,03/03/2020,1.25,2510.33,S,03/04/2020,1.50,2989.57,479.24,Short,
SPY Mar 04 '20 $310 Call,10,03/03/2020,2.14,2145.16,S,03/04/2020,1.50,1494.78,-650.38,Short,
SPY Mar 06 '20 $300 Call,6,03/06/2020,0.28,171.10,S,03/06/2020,0.17,98.89,-72.21,Short,
SPY Mar 06 '20 $300 Call,30,03/06/2020,0.89,2685.49,S,03/06/2020,0.17,494.44,-2191.06,Short,
SPY Mar 06 '20 $300 Call,24,03/06/2020,0.28,684.39,S,03/06/2020,0.18,419.55,-264.84,Short,
SPY Mar 06 '20 $300 Call,30,03/06/2020,1.10,3315.49,S,03/06/2020,1.48,4424.35,1108.86,Short,
SPY Mar 06 '20 $300 Call,4,03/06/2020,1.12,450.07,S,03/06/2020,1.48,589.91,139.85,Short,
SPY Mar 06 '20 $300 Call,16,03/06/2020,1.14,1832.26,S,03/06/2020,1.48,2359.65,527.39,Short,
SPY Mar 06 '20 $300 Call,50,03/06/2020,0.55,2775.82,S,03/06/2020,0.84,4173.99,1398.17,Short,
SPY Mar 06 '20 $323 Call,50,02/26/2020,2.48,12425.82,OX,03/07/2020,0.00,0.00,-12425.82,Short,
SPY Mar 06 '20 $323 Call,80,02/27/2020,0.61,4921.31,OX,03/07/2020,0.00,0.00,-4921.31,Short,
SPY Mar 06 '20 $323 Call,20,02/28/2020,0.13,270.33,OX,03/07/2020,0.00,0.00,-270.33,Short,
SPY Mar 11 '20 $315 Call,30,03/05/2020,1.94,5835.49,S,03/05/2020,2.32,6944.29,1108.80,Short,
SPY Mar 11 '20 $315 Call,30,03/05/2020,1.59,4785.49,S,03/05/2020,2.32,6944.29,2158.80,Short,
SPY Mar 11 '20 $315 Call,30,03/05/2020,2.04,6135.49,OX,03/12/2020,0.00,0.00,-6135.49,Short,
SPY Mar 11 '20 $315 Call,30,03/05/2020,1.65,4965.49,OX,03/12/2020,0.00,0.00,-4965.49,Short,
SPY Mar 11 '20 $315 Call,30,03/06/2020,0.35,1065.49,OX,03/12/2020,0.00,0.00,-1065.49,Short,
SPY Mar 13 '20 $296 Call,20,03/10/2020,0.88,1770.33,S,03/10/2020,1.43,2849.57,1079.24,Short,
SPY Mar 13 '20 $296 Call,10,03/10/2020,1.15,1155.16,S,03/10/2020,1.43,1424.78,269.62,Short,
SPY Mar 13 '20 $296 Call,10,03/10/2020,1.15,1155.16,S,03/10/2020,1.43,1424.78,269.62,Short,
SPY Mar 18 '20 $295 Call,10,03/11/2020,3.02,3025.16,S,03/11/2020,2.55,2544.76,-480.40,Short,
SPY Mar 18 '20 $295 Call,10,03/11/2020,2.11,2115.16,S,03/11/2020,2.50,2494.76,379.60,Short,
SPY Mar 18 '20 $295 Call,10,03/11/2020,2.18,2185.16,S,03/11/2020,1.78,1774.78,-410.39,Short,
SPY Mar 18 '20 $295 Call,10,03/11/2020,2.63,2635.16,S,03/11/2020,1.78,1774.78,-860.39,Short,
SPY Mar 20 '20 $300 Call,20,03/09/2020,2.57,5150.33,S,03/10/2020,2.28,4549.53,-600.80,Short,
SPY Mar 20 '20 $300 Call,20,03/09/2020,1.42,2850.33,S,03/10/2020,2.28,4549.53,1699.20,Short,
SPY Mar 20 '20 $305 Call,50,03/10/2020,1.10,5525.82,S,03/10/2020,1.50,7473.91,1948.09,Short,
SPY Mar 30 '20 $255 Put,20,03/30/2020,0.65,1310.33,OX,03/31/2020,0.00,0.00,-1310.33,Short,
SPY May 08 '20 $290 Call,15,05/06/2020,1.33,2002.75,S,05/06/2020,1.37,2047.18,44.43,Short,
SPY May 08 '20 $290 Call,35,05/06/2020,1.34,4708.07,S,05/06/2020,1.37,4776.75,68.68,Short,
SPY May 08 '20 $290 Call,50,05/06/2020,1.21,6075.82,S,05/06/2020,0.51,2524.02,-3551.80,Short,
SPY May 08 '20 $290 Call,30,05/07/2020,1.40,4215.49,S,05/07/2020,1.50,4484.35,268.86,Short,
SPY May 08 '20 $290 Call,30,05/07/2020,1.60,4815.49,S,05/07/2020,1.84,5504.33,688.83,Short,
SPY May 08 '20 $290 Call,6,05/07/2020,1.92,1155.10,S,05/07/2020,0.85,506.88,-648.22,Short,
SPY May 08 '20 $290 Call,3,05/07/2020,1.92,577.55,S,05/07/2020,0.85,253.44,-324.11,Short,
SPY May 08 '20 $290 Call,14,05/07/2020,1.93,2709.23,S,05/07/2020,0.85,1182.72,-1526.51,Short,
SPY May 08 '20 $290 Call,7,05/07/2020,1.93,1354.61,S,05/07/2020,0.85,591.36,-763.26,Short,
SPY May 08 '20 $290 Call,30,05/07/2020,1.07,3225.49,S,05/07/2020,1.22,3644.37,418.88,Short,
SPY May 08 '20 $290 Call,5,05/07/2020,1.34,672.58,S,05/07/2020,1.39,692.39,19.81,Short,
SPY May 08 '20 $290 Call,25,05/07/2020,1.34,3362.91,S,05/07/2020,1.39,3461.96,99.05,Short,
SPY May 08 '20 $290 Call,30,05/08/2020,1.84,5535.49,S,05/08/2020,2.00,5984.32,448.82,Short,
SPY May 11 '20 $305 Call,60,04/29/2020,1.09,6570.98,OX,05/12/2020,0.00,0.00,-6570.98,Short,
SPY May 11 '20 $305 Call,30,04/30/2020,0.65,1965.49,OX,05/12/2020,0.00,0.00,-1965.49,Short,
SPY May 11 '20 $305 Call,50,05/01/2020,0.13,675.82,OX,05/12/2020,0.00,0.00,-675.82,Short,
SPY May 13 '20 $292 Call,20,05/08/2020,2.90,5810.33,S,05/08/2020,2.59,5169.52,-640.81,Short,
SPY May 13 '20 $280 Put,50,05/08/2020,0.51,2575.82,S,05/12/2020,0.17,824.06,-1751.76,Short,
SPY May 13 '20 $280 Put,20,05/11/2020,0.28,570.33,S,05/12/2020,0.17,329.62,-240.70,Short,
SPY May 13 '20 $280 Put,20,05/13/2020,0.49,990.33,S,05/13/2020,0.47,929.61,-60.72,Short,
SPY May 13 '20 $280 Put,25,05/13/2020,0.05,137.91,S,05/13/2020,0.75,1862.00,1724.09,Short,
SPY May 13 '20 $280 Put,5,05/13/2020,0.05,27.58,S,05/13/2020,0.75,372.40,344.82,Short,
SPY May 13 '20 $280 Put,50,05/13/2020,0.12,625.82,S,05/13/2020,0.75,3724.00,3098.18,Short,
SPY May 15 '20 $287 Call,30,05/15/2020,0.16,495.49,S,05/15/2020,0.35,1034.42,538.93,Short,
SPY May 15 '20 $287 Call,40,05/15/2020,0.16,660.66,S,05/15/2020,0.50,1979.22,1318.56,Short,
SPY May 15 '20 $287 Call,9,05/15/2020,0.16,148.65,S,05/15/2020,0.35,310.33,161.68,Short,
SPY May 15 '20 $287 Call,1,05/15/2020,0.16,16.52,S,05/15/2020,0.35,34.48,17.96,Short,
SPY May 15 '20 $287 Call,20,05/15/2020,0.16,330.33,S,05/15/2020,0.57,1129.61,799.28,Short,
SPY May 15 '20 $260 Put,10,04/21/2020,6.72,6725.16,S,04/21/2020,7.61,7604.65,879.48,Short,
SPY May 15 '20 $260 Put,5,04/21/2020,6.31,3157.58,S,04/21/2020,7.61,3802.32,644.74,Short,
